time,views
1722993039.6887014,15957664.0
1722993049.6611881,15957853.0
1722993059.7003906,15958078.0
1722993069.6938348,15958213.0
1722993079.6134803,15958357.0
1722993089.6577592,15958582.0
1722993100.0751488,15958699.0
1722993109.6481204,15958852.0
1722993119.651307,15959077.0
1722993129.7620497,15959248.0
1722993139.7074604,15959383.0
1722993149.6617692,15959572.0
1722993159.6628509,15959698.0
1722993169.6978335,15959833.0
1722993179.6934795,15960013.0
1722993189.6719723,15960139.0
1722993199.7645895,15960310.0
1722993209.7243156,15960526.0
1722993219.6686654,15960616.0
1722993229.717941,15960805.0
1722993239.657783,15961030.0
1722993249.7335703,15961111.0
1722993259.7129066,15961282.0
1722993269.7007556,15961507.0
1722993279.8075862,15961615.0
1722993289.6848478,15961777.0
1722993299.7143958,15962002.0
1722993309.6445081,15962110.0
1722993319.6756272,15962254.0
1722993329.6721532,15962479.0
1722993339.6786842,15962605.0
1722993349.7757254,15962794.0
1722993359.7506652,15962983.0
1722993369.6649346,15963100.0
1722993379.7255054,15963226.0
1722993389.6537352,15963406.0
1722993399.6258655,15963532.0
1722993410.2150545,15963721.0
1722993419.6764612,15963910.0
1722993429.6823468,15964027.0
1722993439.6520433,15964198.0
1722993449.700118,15964423.0
1722993459.7238646,15964504.0
1722993469.650687,15964693.0
1722993479.6714535,15964918.0
1722993489.6868563,15965026.0
1722993499.7160506,15965170.0
1722993509.7029495,15965395.0
1722993519.7145243,15965530.0
1722993529.704075,15965683.0
1722993539.6868942,15965899.0
1722993549.6440444,15966016.0
1722993559.7161815,15966142.0
1722993569.6746504,15966322.0
1722993579.6864257,15966448.0
1722993589.6909087,15966637.0
1722993599.9023228,15966826.0
1722993609.654308,15966943.0
1722993619.67425,15967114.0
1722993629.7819889,15967330.0
1722993639.7928367,15967420.0
1722993649.7052953,15967609.0
1722993659.6669831,15967834.0
1722993669.700542,15967933.0
1722993679.7375035,15968104.0
1722993689.6698864,15968329.0
1722993699.6446123,15968410.0
1722993709.690095,15968599.0
1722993719.7862418,15968824.0
1722993729.665118,15968941.0
1722993739.6945128,15969076.0
1722993749.694424,15969301.0
1722993759.6743472,15969427.0
1722993769.6500227,15969562.0
1722993779.6413798,15969742.0
1722993789.6292303,15969868.0
1722993799.6647317,15970039.0
1722993809.741481,15970219.0
1722993819.6930993,15970345.0
1722993829.7337396,15970552.0
1722993839.620466,15970777.0
1722993849.6735446,15970858.0
1722993859.6998477,15971029.0
1722993869.671395,15971254.0
1722993879.8067415,15971344.0
1722993889.7797346,15971533.0
1722993899.6742995,15971758.0
1722993909.7292662,15971875.0
1722993919.677311,15972010.0
1722993929.6542828,15972235.0
1722993939.6794481,15972361.0
1722993949.656064,15972496.0
1722993959.6886673,15972685.0
1722993969.721152,15972802.0
1722993979.6893678,15972982.0
1722993989.6386373,15973162.0
1722993999.64886,15973288.0
1722994009.7128563,15973477.0
1722994019.778071,15973657.0
1722994029.6579292,15973792.0
1722994039.746482,15973963.0
1722994049.6956215,15974179.0
1722994059.7592,15974269.0
1722994069.7944214,15974458.0
1722994079.6356857,15974683.0
1722994089.6476166,15974764.0
1722994099.7002168,15974935.0
1722994109.7618027,15975160.0
1722994119.6472743,15975286.0
1722994129.6988251,15975430.0
1722994139.7622504,15975655.0
1722994149.6707373,15975772.0
1722994159.7110813,15975898.0
1722994169.73162,15976078.0
1722994179.7272668,15976213.0
1722994189.6459138,15976411.0
1722994199.7264776,15976591.0
1722994209.6981063,15976717.0
1722994219.657392,15976888.0
1722994229.6767592,15977068.0
1722994239.6425903,15977194.0
1722994249.6225836,15977383.0
1722994259.661145,15977599.0
1722994269.736928,15977689.0
1722994279.7688842,15977869.0
1722994289.6783652,15978112.0
1722994299.7045798,15978193.0
1722994309.6595936,15978382.0
1722994319.7722692,15978607.0
1722994330.185853,15978724.0
1722994340.0726233,15978868.0
1722994349.6305768,15978967.0
1722994359.663961,15979156.0
1722994369.6647918,15979345.0
1722994379.637859,15979462.0
1722994389.6801696,15979651.0
1722994399.6772938,15979822.0
1722994409.6837,15980020.0
1722994419.6616266,15980155.0
1722994429.6814497,15980344.0
1722994439.6985865,15980533.0
1722994449.657148,15980650.0
1722994459.6751392,15980821.0
1722994469.7096682,15981046.0
1722994479.7102768,15981127.0
1722994489.6564062,15981316.0
1722994499.666209,15981541.0
1722994509.7292938,15981649.0
1722994519.7019637,15981793.0
1722994529.6921499,15982018.0
1722994539.6468065,15982135.0
1722994549.7271523,15982279.0
1722994559.6786222,15982396.0
1722994569.6323094,15982576.0
1722994579.7198694,15982756.0
1722994589.7866511,15982873.0
1722994599.6421595,15983071.0
1722994609.6680374,15983260.0
1722994619.733232,15983449.0
1722994629.725496,15983584.0
1722994639.6364236,15983755.0
1722994649.6622438,15983944.0
1722994659.7316487,15984061.0
1722994669.7417278,15984250.0
1722994679.6539013,15984475.0
1722994689.6607056,15984565.0
1722994699.6686578,15984736.0
1722994709.710435,15984961.0
1722994719.758234,15985096.0
1722994729.705461,15985240.0
1722994739.6836321,15985474.0
1722994749.6914358,15985582.0
1722994759.6653223,15985717.0
1722994769.662208,15985834.0
1722994779.7439773,15985969.0
1722994789.6647134,15986212.0
1722994799.6555436,15986329.0
1722994809.756493,15986518.0
1722994819.663439,15986689.0
1722994829.6541095,15986887.0
1722994839.6879177,15987004.0
1722994849.685652,15987193.0
1722994859.6372316,15987382.0
1722994869.6408823,15987499.0
1722994879.70269,15987679.0
1722994889.7464366,15987904.0
1722994899.6698155,15987985.0
1722994909.6902256,15988174.0
1722994919.7406938,15988408.0
1722994929.7092047,15988516.0
1722994939.6791832,15988660.0
1722994950.1171799,15988885.0
1722994960.2644641,15989020.0
1722994969.715731,15989155.0
1722994979.6562762,15989272.0
1722994989.6225429,15989470.0
1722994999.674982,15989641.0
1722995009.6993608,15989821.0
1722995019.6382065,15989947.0
1722995029.638159,15990136.0
1722995039.6753497,15990316.0
1722995049.7146912,15990442.0
1722995059.6702664,15990613.0
1722995069.6667833,15990838.0
1722995079.6337972,15990919.0
1722995089.6586149,15991108.0
1722995099.6496673,15991324.0
1722995109.6876361,15991414.0
1722995119.6843784,15991585.0
1722995129.6903684,15991810.0
1722995139.6795049,15991936.0
1722995149.7639048,15992080.0
1722995159.7139475,15992197.0
1722995169.6744566,15992332.0
1722995179.6966293,15992557.0
1722995189.6691735,15992737.0
1722995199.6962242,15992854.0
1722995209.813499,15993061.0
1722995219.652461,15993241.0
1722995229.674639,15993367.0
1722995239.7480323,15993538.0
1722995249.7141368,15993718.0
1722995259.680884,15993844.0
1722995269.6351418,15994033.0
1722995279.6550858,15994249.0
1722995289.7139535,15994339.0
1722995299.7639213,15994510.0
1722995309.721462,15994735.0
1722995319.713931,15994825.0
1722995329.75503,15995005.0
1722995339.7201536,15995230.0
1722995349.6736896,15995248.0
1722995359.6845305,15995473.0
1722995369.7132926,15995599.0
1722995379.8464828,15995734.0
1722995389.6380708,15995995.0
1722995399.6990545,15996175.0
1722995409.6621642,15996292.0
1722995419.7186904,15996472.0
1722995429.7742095,15996643.0
1722995439.6506786,15996778.0
1722995449.6185484,15996967.0
1722995459.726366,15997147.0
1722995469.6550434,15997273.0
1722995479.7322693,15997444.0
1722995489.6665173,15997660.0
1722995499.657779,15997750.0
1722995509.645512,15997939.0
1722995519.604244,15998164.0
1722995529.663057,15998254.0
1722995539.6987514,15998425.0
1722995549.655557,15998524.0
1722995559.7948313,15998668.0
1722995570.1254776,15998920.0
1722995579.6952715,15999028.0
1722995589.707264,15999163.0
1722995599.814313,15999388.0
1722995609.6408088,15999505.0
1722995619.6690514,15999685.0
1722995629.7563894,15999883.0
1722995639.6303055,16000000.0
1722995649.666569,16000189.0
1722995659.6773815,16000360.0
1722995669.724205,16000540.0
1722995679.723831,16000675.0
1722995689.8453166,16000855.0
1722995699.703976,16001071.0
1722995709.6852746,16001161.0
1722995719.6699705,16001332.0
1722995729.7427301,16001566.0
1722995739.6413805,16001674.0
1722995749.7260857,16001854.0
1722995759.703851,16002079.0
1722995769.638401,16002097.0
1722995779.645159,16002322.0
1722995789.637647,16002439.0
1722995799.70405,16002574.0
1722995809.7175102,16002826.0
1722995819.7483234,16002943.0
1722995829.6487334,16003150.0
1722995839.7291548,16003330.0
1722995849.7411637,16003510.0
1722995859.6846526,16003636.0
1722995869.663665,16003825.0
1722995880.227673,16004014.0
1722995889.7635677,16004131.0
1722995899.6986814,16004302.0
1722995909.789745,16004527.0
1722995919.6474042,16004617.0
1722995929.6758146,16004797.0
1722995939.6787798,16005022.0
1722995949.7052176,16005049.0
1722995959.7247405,16005274.0
1722995969.6393764,16005382.0
1722995979.8096778,16005526.0
1722995989.6934552,16005769.0
1722995999.6829004,16005895.0
1722996009.7411487,16006030.0
1722996019.662835,16006255.0
1722996029.7286527,16006372.0
1722996039.681157,16006561.0
1722996049.7384167,16006750.0
1722996059.7212176,16006930.0
1722996069.7665217,16007056.0
1722996079.7240312,16007236.0
1722996089.6787996,16007425.0
1722996099.700825,16007551.0
1722996109.6547039,16007740.0
1722996119.7119846,16007965.0
1722996129.698939,16008073.0
1722996139.6895463,16008244.0
1722996149.6655273,16008460.0
1722996159.6509936,16008487.0
1722996169.6804037,16008730.0
1722996179.665718,16008838.0
1722996189.7909975,16008982.0
1722996199.7449512,16009207.0
1722996209.6474981,16009324.0
1722996219.6386714,16009459.0
1722996229.7619689,16009702.0
1722996239.636342,16009882.0
1722996249.772207,16010008.0
1722996259.7288802,16010179.0
1722996269.7308598,16010359.0
1722996279.6365578,16010485.0
1722996289.6635618,16010701.0
1722996299.6596339,16010881.0
1722996309.712068,16011007.0
1722996319.7632465,16011196.0
1722996329.6387248,16011412.0
1722996339.7127411,16011511.0
1722996349.7258582,16011691.0
1722996359.6224182,16011763.0
1722996369.67062,16011952.0
1722996379.7348382,16012186.0
1722996389.7055547,16012303.0
1722996399.6517878,16012447.0
1722996409.6822965,16012690.0
1722996419.7009947,16012807.0
1722996429.6117873,16012951.0
1722996439.7683237,16013185.0
1722996449.6916404,16013365.0
1722996459.630837,16013491.0
1722996469.7368562,16013680.0
1722996479.6722534,16013869.0
1722996489.9462922,16014004.0
1722996499.7598102,16014175.0
1722996509.6524005,16014364.0
1722996519.7992225,16014490.0
1722996529.749044,16014679.0
1722996539.6761408,16014895.0
1722996549.6890602,16014985.0
1722996559.7377486,16015156.0
1722996569.6976402,16015228.0
1722996579.770829,16015408.0
1722996589.6498196,16015651.0
1722996599.707186,16015786.0
1722996609.7754612,16015930.0
1722996619.705203,16016155.0
1722996629.660213,16016272.0
1722996639.7599258,16016407.0
1722996649.7551265,16016668.0
1722996659.708947,16016839.0
1722996669.7112095,16016965.0
1722996679.7598088,16017145.0
1722996689.741861,16017316.0
1722996699.8033593,16017451.0
1722996709.664672,16017640.0
1722996719.6276114,16017820.0
1722996729.629168,16017946.0
1722996739.7338727,16018117.0
1722996749.7474847,16018351.0
1722996759.7176523,16018450.0
1722996769.6736827,16018639.0
1722996779.6348612,16018711.0
1722996789.67921,16018882.0
1722996800.1839976,16019134.0
1722996809.6217446,16019206.0
1722996819.7128077,16019386.0
1722996829.7223592,16019647.0
1722996839.7333372,16019755.0
1722996849.6670964,16019899.0
1722996859.7565026,16020124.0
1722996869.7641463,16020241.0
1722996879.7081008,16020421.0
1722996889.7164705,16020619.0
1722996899.78868,16020745.0
1722996909.7487018,16020934.0
1722996919.7182634,16021123.0
1722996929.667827,16021303.0
1722996939.7010996,16021438.0
1722996949.721136,16021618.0
1722996959.7253547,16021807.0
1722996969.698997,16021924.0
1722996979.7724042,16022104.0
1722996989.7369428,16022176.0
1722996999.797719,16022347.0
1722997009.7475154,16022590.0
1722997019.6769943,16022671.0
1722997029.6744547,16022842.0
1722997039.6408322,16023067.0
1722997049.7282476,16023193.0
1722997059.6782389,16023337.0
1722997069.6819305,16023580.0
1722997079.7056231,16023697.0
1722997089.6741126,16023877.0
1722997099.824951,16024057.0
1722997110.129647,16024246.0
1722997119.7602131,16024372.0
1722997129.7254465,16024561.0
1722997139.7356236,16024741.0
1722997149.72259,16024867.0
1722997159.7498457,16025056.0
1722997169.7146358,16025245.0
1722997179.7242782,16025371.0
1722997189.695586,16025551.0
1722997199.6651528,16025623.0
1722997209.6108117,16025794.0
1722997219.7129767,16026019.0
1722997229.8123353,16026109.0
1722997239.6641116,16026280.0
1722997249.6698763,16026523.0
1722997259.6401193,16026649.0
1722997269.7163377,16026793.0
1722997279.6436744,16027018.0
1722997289.724133,16027135.0
1722997299.7317069,16027324.0
1722997309.751492,16027522.0
1722997319.6576595,16027702.0
1722997329.654387,16027828.0
1722997339.7122614,16027999.0
1722997349.6720295,16028179.0
1722997359.714732,16028314.0
1722997369.6932383,16028494.0
1722997379.646485,16028566.0
1722997389.6663795,16028746.0
1722997399.7552183,16028962.0
1722997409.6661801,16029052.0
1722997420.2015874,16029223.0
1722997429.663881,16029466.0
1722997439.6695826,16029574.0
1722997449.7309568,16029718.0
1722997459.6850696,16029952.0
1722997469.7043636,16030069.0
1722997479.7455764,16030285.0
1722997489.670424,16030474.0
1722997499.6254022,16030654.0
1722997509.773199,16030762.0
1722997519.7275133,16030951.0
1722997529.6862261,16031131.0
1722997539.7223706,16031284.0
1722997549.7094538,16031464.0
1722997559.754434,16031662.0
1722997569.7447808,16031734.0
1722997579.6631093,16031950.0
1722997589.7216146,16032040.0
1722997599.7028868,16032211.0
1722997609.707988,16032445.0
1722997619.628795,16032535.0
1722997629.7316308,16032706.0
1722997639.6229846,16032931.0
1722997649.687931,16033039.0
1722997659.7346802,16033183.0
1722997669.7590907,16033426.0
1722997679.6784637,16033552.0
1722997689.7276826,16033678.0
1722997699.6636372,16033903.0
1722997709.727843,16034083.0
1722997719.7647,16034155.0
1722997730.1998084,16034398.0
1722997739.6663623,16034569.0
1722997749.6558533,16034704.0
1722997759.6779206,16034875.0
1722997769.7285366,16035055.0
1722997779.7475982,16035118.0
1722997789.6923668,16035325.0
1722997799.7363808,16035442.0
1722997809.7263687,16035613.0
1722997819.6605916,16035829.0
1722997829.6502023,16035919.0
1722997839.7876558,16036090.0
1722997849.7300427,16036333.0
1722997859.6513736,16036441.0
1722997869.657853,16036585.0
1722997879.653208,16036810.0
1722997889.7278824,16036927.0
1722997899.62338,16037062.0
1722997909.7449183,16037305.0
1722997919.6555834,16037476.0
1722997929.6583986,16037602.0
1722997939.809803,16037782.0
1722997949.677053,16037962.0
1722997959.6937912,16038097.0
1722997969.7495682,16038277.0
1722997979.7639935,16038457.0
1722997989.7124403,16038520.0
1722997999.631149,16038709.0
1722998009.6982543,16038826.0
1722998019.829862,16039006.0
1722998029.7169082,16039240.0
1722998040.1077554,16039330.0
1722998049.663765,16039501.0
1722998059.650732,16039735.0
1722998069.7130017,16039852.0
1722998079.7084603,16039987.0
1722998089.7179368,16040230.0
1722998099.64382,16040338.0
1722998109.7882357,16040482.0
1722998119.6956663,16040707.0
1722998129.7406664,16040842.0
1722998139.7111242,16040977.0
1722998149.7262168,16041220.0
1722998159.6233256,16041400.0
1722998169.6910796,16041526.0
1722998179.6645224,16041697.0
1722998189.6767964,16041877.0
1722998199.717773,16041940.0
1722998209.7377706,16042147.0
1722998219.7107325,16042273.0
1722998229.6646693,16042444.0
1722998239.6699855,16042669.0
1722998249.6477563,16042750.0
1722998259.659967,16042921.0
1722998269.701675,16043164.0
1722998279.694498,16043245.0
1722998289.6881847,16043416.0
1722998299.6904256,16043641.0
1722998309.67683,16043749.0
1722998319.649702,16043893.0
1722998329.6412628,16044136.0
1722998339.6558797,16044253.0
1722998350.2211227,16044442.0
1722998359.6331935,16044613.0
1722998369.6916106,16044793.0
1722998379.6565676,16044928.0
1722998389.716971,16045108.0
1722998399.7675169,16045288.0
1722998409.7206428,16045351.0
1722998419.7095091,16045540.0
1722998429.6466808,16045657.0
1722998439.6324954,16045828.0
1722998449.700197,16046089.0
1722998459.675322,16046170.0
1722998469.7500563,16046341.0
1722998479.6644757,16046566.0
1722998489.6743712,16046647.0
1722998499.6153686,16046818.0
1722998509.6421797,16047061.0
1722998519.7175655,16047178.0
1722998529.802925,16047367.0
1722998539.7113135,16047538.0
1722998549.7869518,16047718.0
1722998559.6918294,16047853.0
1722998569.6311412,16048033.0
1722998579.809182,16048213.0
1722998589.6652672,16048276.0
1722998599.6641836,16048456.0
1722998609.7007024,16048582.0
1722998619.695083,16048753.0
1722998629.6870282,16048987.0
1722998639.7073548,16049086.0
1722998649.743135,16049257.0
1722998659.6813745,16049473.0
1722998669.7058296,16049563.0
1722998679.691711,16049734.0
1722998689.6833997,16049977.0
1722998699.7276034,16050085.0
1722998709.7051356,16050229.0
1722998719.73666,16050454.0
1722998729.6300464,16050634.0
1722998739.7160468,16050706.0
1722998749.7624466,16050949.0
1722998759.635925,16051129.0
1722998769.6937532,16051246.0
1722998779.6772912,16051426.0
1722998789.685155,16051606.0
1722998799.7267885,16051669.0
1722998809.6973073,16051867.0
1722998819.6503131,16051993.0
1722998829.654468,16052164.0
1722998839.6506386,16052353.0
1722998849.6439104,16052470.0
1722998859.698387,16052641.0
1722998869.8111875,16052875.0
1722998879.6346781,16052965.0
1722998889.6390815,16053136.0
1722998899.7336452,16053361.0
1722998909.66182,16053478.0
1722998919.6988046,16053622.0
1722998929.7208025,16053865.0
1722998939.7310727,16054045.0
1722998949.6258707,16054117.0
1722998959.7817078,16054342.0
1722998969.7045474,16054522.0
1722998979.6959758,16054657.0
1722998989.670551,16054846.0
1722998999.6862404,16055035.0
1722999009.6816387,16055098.0
1722999019.665641,16055278.0
1722999029.653552,16055404.0
1722999039.6722736,16055575.0
1722999049.676097,16055791.0
1722999059.7329369,16055908.0
1722999069.6884396,16056079.0
1722999079.7309477,16056268.0
1722999089.6931238,16056394.0
1722999099.7012124,16056565.0
1722999109.6447856,16056817.0
1722999119.6510804,16056934.0
1722999129.7096143,16057078.0
1722999139.7354732,16057312.0
1722999149.644527,16057429.0
1722999159.7832224,16057573.0
1722999169.6748052,16057825.0
1722999179.732603,16058005.0
1722999189.673565,16058131.0
1722999199.7038898,16058338.0
1722999209.637798,16058527.0
1722999219.7242746,16058599.0
1722999229.719979,16058797.0
1722999239.6522567,16058932.0
1722999249.64342,16059103.0
1722999259.6449401,16059292.0
1722999270.1953413,16059418.0
1722999279.6852577,16059598.0
1722999289.6950977,16059832.0
1722999299.651294,16059922.0
1722999309.6957114,16060102.0
1722999319.647546,16060327.0
1722999329.6038063,16060453.0
1722999339.6520412,16060597.0
1722999349.7182903,16060840.0
1722999359.7451339,16060957.0
1722999369.7321072,16061110.0
1722999379.6943774,16061344.0
1722999389.66709,16061515.0
1722999399.6686683,16061614.0
1722999409.7227643,16061848.0
1722999419.6481628,16062019.0
1722999429.788533,16062091.0
1722999439.688367,16062271.0
1722999449.6768098,16062397.0
1722999459.7168906,16062568.0
1722999469.707488,16062775.0
1722999479.657286,16062892.0
1722999489.6538346,16063063.0
1722999499.7734287,16063288.0
1722999509.6624734,16063369.0
1722999519.6384392,16063540.0
1722999529.61962,16063783.0
1722999539.7381418,16063891.0
1722999549.7020268,16064035.0
1722999559.6843262,16064260.0
1722999569.6609514,16064431.0
1722999580.17975,16064575.0
1722999589.6919525,16064701.0
1722999599.6911864,16064827.0
1722999609.7381475,16064998.0
1722999619.7033582,16065187.0
1722999629.6125093,16065304.0
1722999639.6733606,16065475.0
1722999649.644817,16065718.0
1722999659.6308064,16065817.0
1722999669.74195,16065988.0
1722999679.644939,16066213.0
1722999689.675294,16066330.0
1722999699.660875,16066474.0
1722999709.762425,16066708.0
1722999719.8063214,16066771.0
1722999729.6557937,16066951.0
1722999739.681516,16067140.0
1722999749.6744688,16067266.0
1722999759.6022322,16067437.0
1722999769.729127,16067635.0
1722999779.6562881,16067770.0
1722999789.7942564,16067941.0
1722999799.6398344,16068157.0
1722999809.645495,16068247.0
1722999819.7583792,16068418.0
1722999829.6933513,16068661.0
1722999839.7642767,16068778.0
1722999849.808593,16068913.0
1722999859.7503688,16069138.0
1722999869.6440885,16069201.0
1722999879.7424138,16069381.0
1722999889.6929584,16069579.0
1722999899.6753294,16069705.0
1722999909.6672606,16069876.0
1722999919.712835,16070101.0
1722999929.7363076,16070182.0
1722999939.6971924,16070362.0
1722999949.7057006,16070596.0
1722999959.6829543,16070686.0
1722999969.6986713,16070857.0
1722999979.7001884,16071082.0
1722999989.7064846,16071199.0
1722999999.7278712,16071352.0
1723000009.650269,16071586.0
1723000019.6847153,16071703.0
1723000029.745939,16071838.0
1723000039.7565513,16072063.0
1723000049.7199504,16072126.0
1723000059.7767453,16072306.0
1723000069.717259,16072504.0
1723000079.6684523,16072648.0
1723000089.6536915,16072819.0
1723000099.6933687,16072999.0
1723000109.7194395,16073125.0
1723000119.7803667,16073296.0
1723000129.6663473,16073539.0
1723000139.6661353,16073620.0
1723000149.7166235,16073791.0
1723000159.7194057,16074016.0
1723000169.6771061,16074097.0
1723000179.6695917,16074268.0
1723000189.9527445,16074511.0
1723000199.742802,16074628.0
1723000209.722261,16074763.0
1723000219.6619985,16074988.0
1723000229.7045662,16075006.0
1723000239.7026558,16075231.0
1723000249.6721554,16075420.0
1723000259.6265001,16075555.0
1723000269.6698089,16075735.0
1723000279.653833,16075915.0
1723000289.640359,16076041.0
1723000299.6979148,16076212.0
1723000309.653083,16076410.0
1723000319.6849363,16076536.0
1723000329.7462595,16076707.0
1723000339.836565,16076923.0
1723000349.6715338,16077013.0
1723000359.7525604,16077184.0
1723000369.6450994,16077427.0
1723000379.6617358,16077544.0
1723000389.62596,16077679.0
1723000399.7362876,16077904.0
1723000409.722523,16078021.0
1723000419.6736362,16078165.0
1723000429.7805126,16078399.0
1723000439.6709857,16078417.0
1723000449.695245,16078642.0
1723000459.673112,16078813.0
1723000469.6797552,16078939.0
1723000479.7178853,16079119.0
1723000489.683365,16079317.0
1723000500.2369041,16079452.0
1723000509.6454937,16079623.0
1723000519.7672553,16079812.0
1723000529.6748643,16079929.0
1723000539.6586022,16080100.0
1723000549.7406166,16080334.0
1723000559.7295368,16080424.0
1723000569.6612651,16080595.0
1723000579.6914291,16080820.0
1723000589.6657689,16080928.0
1723000599.7584229,16081081.0
1723000609.7575293,16081324.0
1723000619.7279923,16081342.0
1723000629.6890805,16081567.0
1723000639.7573137,16081738.0
1723000649.691884,16081819.0
1723000659.6601017,16082044.0
1723000669.6556604,16082242.0
1723000679.781396,16082368.0
1723000689.6819558,16082539.0
1723000699.7007465,16082728.0
1723000709.768994,16082845.0
1723000719.660152,16083016.0
1723000729.634153,16083250.0
1723000739.6823578,16083340.0
1723000749.679497,16083511.0
1723000759.7358875,16083736.0
1723000769.7053378,16083817.0
1723000779.6962917,16084015.0
1723000789.6674795,16084249.0
1723000799.6376636,16084375.0
1723000809.7379472,16084510.0
1723000819.6702464,16084627.0
1723000829.657181,16084762.0
1723000839.6535053,16084987.0
1723000849.7172089,16085194.0
1723000859.7075703,16085320.0
1723000869.678514,16085491.0
1723000879.7394283,16085671.0
1723000889.6506085,16085797.0
1723000899.7817214,16085986.0
1723000909.6519482,16086193.0
1723000919.6714654,16086346.0
1723000929.7314413,16086526.0
1723000939.611442,16086751.0
1723000949.652159,16086841.0
1723000959.6929984,16087021.0
1723000969.5810165,16087255.0
1723000979.670418,16087363.0
1723000989.6723342,16087507.0
1723000999.7200809,16087732.0
1723001009.656194,16087759.0
1723001019.6517713,16087984.0
1723001029.6385658,16088191.0
1723001039.8136942,16088317.0
1723001049.7312076,16088515.0
1723001059.6491306,16088695.0
1723001069.6405733,16088821.0
1723001079.7427866,16089001.0
1723001089.6478784,16089199.0
1723001099.6535373,16089325.0
1723001110.0627143,16089496.0
1723001120.2683558,16089739.0
1723001129.7649388,16089820.0
1723001139.7919624,16089991.0
1723001149.6677353,16090234.0
1723001159.6633546,16090324.0
1723001169.7149289,16090495.0
1723001179.6857054,16090720.0
1723001189.730923,16090837.0
1723001199.664724,16090963.0
1723001209.674102,16091098.0
1723001219.6899858,16091233.0
1723001229.7350712,16091458.0
1723001239.7207117,16091629.0
1723001249.6502984,16091764.0
1723001259.6884956,16091935.0
1723001269.6823702,16092133.0
1723001279.5874207,16092268.0
1723001289.8098962,16092448.0
1723001299.7026117,16092628.0
1723001309.64987,16092763.0
1723001319.7310681,16092952.0
1723001329.6707423,16093159.0
1723001339.630619,16093276.0
1723001349.6861305,16093447.0
1723001359.7662556,16093663.0
1723001369.658214,16093753.0
1723001379.7180285,16093933.0
1723001389.770262,16094176.0
1723001399.7437043,16094248.0
1723001409.6646934,16094410.0
1723001419.72007,16094527.0
1723001429.7928822,16094662.0
1723001439.6605332,16094896.0
1723001449.7285802,16095085.0
1723001459.6517694,16095211.0
1723001469.7008088,16095391.0
1723001479.7017367,16095562.0
1723001489.640209,16095697.0
1723001499.6636615,16095868.0
1723001509.7833936,16096066.0
1723001519.7138777,16096192.0
1723001529.6641607,16096363.0
1723001539.7509787,16096579.0
1723001549.6701481,16096669.0
1723001559.6540403,16096840.0
1723001569.6985435,16097083.0
1723001579.662149,16097164.0
1723001589.7001626,16097335.0
1723001599.6487653,16097560.0
1723001609.6313095,16097578.0
1723001619.6763058,16097803.0
1723001629.6954286,16097929.0
1723001639.74576,16098073.0
1723001649.7222576,16098298.0
1723001659.6648886,16098469.0
1723001669.686663,16098595.0
1723001679.713151,16098775.0
1723001689.68831,16098973.0
1723001699.639128,16099099.0
1723001709.6523037,16099270.0
1723001719.687395,16099459.0
1723001729.7837207,16099585.0
1723001740.1771739,16099756.0
1723001749.6631732,16099990.0
1723001759.663047,16100080.0
1723001769.724637,16100251.0
1723001779.7015874,16100476.0
1723001789.7317336,16100557.0
1723001799.7349744,16100719.0
1723001809.6988778,16100845.0
1723001819.665783,16100989.0
1723001829.6989822,16101223.0
1723001839.6905236,16101340.0
1723001849.7348106,16101502.0
1723001859.7098358,16101736.0
1723001869.671,16101925.0
1723001879.6044533,16102060.0
1723001889.6939228,16102231.0
1723001899.6823368,16102411.0
1723001909.6853318,16102537.0
1723001919.6877906,16102708.0
1723001929.7034113,16102915.0
1723001939.690594,16103032.0
1723001949.6699655,16103203.0
1723001959.7153242,16103428.0
1723001969.7292056,16103509.0
1723001979.6716766,16103689.0
1723001989.7065668,16103923.0
1723001999.6862576,16103941.0
1723002009.6832442,16104166.0
1723002019.6518312,16104274.0
1723002029.6851783,16104418.0
1723002039.719141,16104643.0
1723002050.1127012,16104778.0
1723002059.6447365,16104913.0
1723002069.6863058,16105138.0
1723002079.6553578,16105318.0
1723002089.676194,16105444.0
1723002099.69485,16105615.0
1723002109.655381,16105813.0
1723002119.6811826,16105939.0
1723002129.6826754,16106110.0
1723002139.6889877,16106290.0
1723002149.668424,16106416.0
1723002159.708208,16106596.0
1723002169.7466712,16106821.0
1723002179.6869106,16106848.0
1723002189.650054,16107073.0
1723002199.6401105,16107190.0
1723002209.6294386,16107334.0
1723002219.712393,16107559.0
1723002229.6311502,16107694.0
1723002239.6766617,16107838.0
1723002249.6059868,16108063.0
1723002259.6689062,16108270.0
1723002269.6666512,16108387.0
1723002279.6987784,16108567.0
1723002289.7242684,16108765.0
1723002299.6963046,16108891.0
1723002309.7746785,16109071.0
1723002319.640119,16109260.0
1723002329.6863177,16109377.0
1723002339.689586,16109566.0
1723002349.6463594,16109791.0
1723002359.755286,16109890.0
1723002369.7061315,16110070.0
1723002379.6728191,16110142.0
1723002389.6706994,16110331.0
1723002399.7109845,16110556.0
1723002409.6514783,16110691.0
1723002419.694897,16110826.0
1723002429.7178688,16111051.0
1723002439.6818953,16111222.0
1723002449.6881769,16111357.0
1723002459.6939557,16111528.0
1723002469.6511583,16111726.0
1723002479.7506957,16111843.0
1723002489.661904,16112023.0
1723002499.6525824,16112203.0
1723002509.710158,16112329.0
