time,views
1722734223.3427544,11900383.0
1722734233.1731057,11900509.0
1722734243.6178832,11900662.0
1722734253.4486127,11900887.0
1722734263.5862212,11900995.0
1722734273.7236943,11901148.0
1722734283.5552917,11901382.0
1722734293.6924193,11901490.0
1722734303.8299887,11901670.0
1722734313.6599844,11901877.0
1722734323.7983017,11902012.0
1722734333.9354029,11902174.0
1722734343.766125,11902363.0
1722734353.5961623,11902417.0
1722734363.734706,11902615.0
1722734373.5647404,11902786.0
1722734383.702225,11902966.0
1722734393.8401651,11903119.0
1722734403.6701834,11903326.0
1722734413.8079894,11903452.0
1722734423.6383698,11903605.0
1722734433.4140694,11903830.0
1722734443.6066158,11903938.0
1722734453.743951,11904091.0
1722734463.574806,11904316.0
1722734474.0195317,11904424.0
1722734483.5429924,11904604.0
1722734492.9577477,11904721.0
1722734503.1696246,11904910.0
1722734513.648926,11905099.0
1722734523.479229,11905288.0
1722734533.0022223,11905342.0
1722734543.7543035,11905540.0
1722734553.5846093,11905693.0
1722734563.7225182,11905873.0
1722734573.5529277,11906026.0
1722734583.3832052,11906242.0
1722734593.8278306,11906377.0
1722734603.6586413,11906539.0
1722734613.796265,11906773.0
1722734623.627204,11906890.0
1722734633.7644854,11907043.0
1722734643.5945928,11907277.0
1722734653.7324355,11907394.0
1722734663.8707952,11907583.0
1722734673.3937042,11907781.0
1722734683.5311506,11907880.0
1722734693.6690185,11908078.0
1722734703.8065736,11908276.0
1722734713.6366475,11908330.0
1722734723.7745738,11908528.0
1722734733.604925,11908690.0
1722734743.742659,11908870.0
1722734753.5729854,11909023.0
1722734763.7113378,11909239.0
1722734773.2294605,11909365.0
1722734783.6787689,11909518.0
1722734793.816427,11909734.0
1722734803.6465316,11909851.0
1722734813.4773574,11910004.0
1722734823.594365,11910220.0
1722734833.752728,11910337.0
1722734843.5835114,11910526.0
1722734853.4135072,11910724.0
1722734863.552371,11910823.0
1722734872.6018877,11910967.0
1722734883.5199718,11911120.0
1722734893.6570761,11911255.0
1722734903.794456,11911453.0
1722734913.3174186,11911669.0
1722734924.0698745,11911777.0
1722734933.5931153,11911948.0
1722734943.424137,11912155.0
1722734953.2543933,11912281.0
1722734963.6994627,11912434.0
1722734973.8368106,11912659.0
1722734983.6669655,11912767.0
1722734994.1130412,11912947.0
1722735003.3279796,11913145.0
1722735013.1583447,11913199.0
1722735023.6033545,11913442.0
1722735033.7412035,11913640.0
1722735043.571198,11913694.0
1722735053.709166,11913883.0
1722735064.1541252,11914099.0
1722735073.6771758,11914216.0
1722735084.1466033,11914378.0
1722735093.6452754,11914594.0
1722735103.7826095,11914720.0
1722735113.3010793,11914873.0
1722735123.1815295,11915098.0
1722735132.9668314,11915206.0
1722735143.7193544,11915386.0
1722735153.5499918,11915593.0
1722735163.6944108,11915692.0
1722735173.824964,11915836.0
1722735183.6556199,11915989.0
1722735194.102333,11916124.0
1722735203.6234643,11916322.0
1722735213.7612474,11916529.0
1722735223.5916486,11916646.0
1722735233.7293952,11916808.0
1722735243.5598743,11917024.0
1722735253.6971505,11917168.0
1722735263.835017,11917321.0
1722735273.972909,11917555.0
1722735282.8819404,11917663.0
1722735293.6336515,11917852.0
1722735303.7716324,11918050.0
1722735313.6014185,11918158.0
1722735323.7395513,11918302.0
1722735334.4912963,11918545.0
1722735343.1834545,11918599.0
1722735354.1524367,11918788.0
1722735363.9826634,11918986.0
1722735374.1204503,11919112.0
1722735383.6439977,11919274.0
1722735393.7815356,11919490.0
1722735403.6118915,11919607.0
1722735414.057112,11919760.0
1722735422.961157,11919976.0
1722735433.0751703,11920093.0
1722735443.241295,11920246.0
1722735453.6856978,11920480.0
1722735463.8236692,11920579.0
1722735473.961346,11920759.0
1722735484.0989454,11920957.0
1722735493.622084,11921065.0
1722735504.3742917,11921254.0
1722735513.8971963,11921362.0
1722735523.727127,11921506.0
1722735533.8653731,11921695.0
1722735543.6958568,11921902.0
1722735554.4476974,11922019.0
1722735563.9709492,11922181.0
1722735573.8014262,11922397.0
1722735583.9395533,11922514.0
1722735593.7696555,11922667.0
1722735603.6003063,11922883.0
1722735614.0449607,11923000.0
1722735623.5679016,11923153.0
1722735633.398439,11923387.0
1722735643.5362003,11923486.0
1722735653.674076,11923639.0
1722735663.811387,11923864.0
1722735673.6419466,11923972.0
1722735683.7796896,11924116.0
1722735693.6112323,11924224.0
1722735703.7476819,11924422.0
1722735713.5784984,11924611.0
1722735723.7159643,11924773.0
1722735733.546525,11924953.0
1722735743.069675,11925115.0
1722735754.1289263,11925331.0
1722735763.6530178,11925448.0
1722735774.0973213,11925601.0
1722735783.6201262,11925826.0
1722735793.578748,11925943.0
1722735803.2808924,11926096.0
1722735813.7263088,11926321.0
1722735823.5559087,11926429.0
1722735833.3419867,11926582.0
1722735843.8316543,11926807.0
1722735853.6620579,11926915.0
1722735863.7996385,11927059.0
1722735873.6306243,11927158.0
1722735883.7674541,11927356.0
1722735893.5981004,11927572.0
1722735903.7358596,11927725.0
1722735913.8801017,11927869.0
1722735923.7042704,11928058.0
1722735933.8417404,11928274.0
1722735943.6725473,11928391.0
1722735953.809708,11928544.0
1722735963.6405087,11928751.0
1722735973.4706762,11928877.0
1722735983.6086173,11929030.0
1722735993.7461436,11929246.0
1722736003.5763514,11929363.0
1722736013.7144651,11929525.0
1722736023.8515499,11929741.0
1722736033.3459566,11929849.0
1722736043.2053585,11930002.0
1722736053.9577012,11930092.0
1722736063.7883248,11930290.0
1722736073.6182795,11930479.0
1722736083.7561889,11930632.0
1722736093.5865107,11930776.0
1722736104.0318,11930965.0
1722736113.556292,11931172.0
1722736123.6924305,11931289.0
1722736133.8296187,11931451.0
1722736143.6599674,11931658.0
1722736153.1839285,11931775.0
1722736163.2829096,11931937.0
1722736173.7663705,11932153.0
1722736183.5966,11932270.0
1722736193.734365,11932423.0
1722736203.5644855,11932639.0
1722736213.1532872,11932756.0
1722736223.8400445,11932909.0
1722736233.3632386,11932999.0
1722736243.5008366,11933197.0
1722736253.6388085,11933386.0
1722736263.7760317,11933530.0
1722736273.6063828,11933683.0
1722736283.744366,11933872.0
1722736293.574725,11934034.0
1722736303.4049287,11934169.0
1722736313.542536,11934358.0
1722736323.3083308,11934556.0
1722736333.8181703,11934682.0
1722736343.0342443,11934844.0
1722736353.1418064,11935069.0
1722736363.6166809,11935186.0
1722736373.7544317,11935339.0
1722736384.1991398,11935573.0
1722736393.4154263,11935681.0
1722736403.5531027,11935834.0
1722736413.3884008,11936059.0
1722736423.214079,11936113.0
1722736433.6588275,11936311.0
1722736443.7962742,11936410.0
1722736453.319629,11936590.0
1722736463.1496506,11936806.0
1722736473.595174,11936968.0
1722736483.7324972,11937103.0
1722736493.5626986,11937292.0
1722736503.7010803,11937490.0
1722736513.8382635,11937616.0
1722736523.6686912,11937778.0
1722736533.8062978,11937985.0
1722736543.6367824,11938111.0
1722736553.7742167,11938264.0
1722736563.6050794,11938471.0
1722736573.4354193,11938597.0
1722736583.5734973,11938750.0
1722736593.7105496,11938975.0
1722736603.8481605,11939002.0
1722736613.6791213,11939227.0
1722736623.509272,11939335.0
1722736633.646952,11939515.0
1722736643.7844424,11939740.0
1722736653.6148353,11939893.0
1722736662.7178843,11940037.0
1722736673.5832598,11940226.0
1722736684.028153,11940433.0
1722736693.5514617,11940559.0
1722736703.6885874,11940721.0
1722736713.8267746,11940928.0
1722736723.349662,11941054.0
1722736733.7943773,11941207.0
1722736743.6249607,11941414.0
1722736753.455589,11941540.0
1722736763.5934236,11941693.0
1722736773.4232519,11941918.0
1722736783.5608974,11942026.0
1722736793.6992486,11942179.0
1722736803.8364806,11942269.0
1722736813.3595462,11942422.0
1722736823.804314,11942656.0
1722736833.6355925,11942809.0
1722736843.7723687,11942953.0
1722736853.6031394,11943142.0
1722736863.740918,11943295.0
1722736873.5714896,11943448.0
1722736883.7106435,11943637.0
1722736893.5392406,11943844.0
1722736903.0622387,11943970.0
1722736913.8144908,11944123.0
1722736923.644855,11944330.0
1722736933.47562,11944456.0
1722736943.6130414,11944618.0
1722736953.7506459,11944843.0
1722736963.5815225,11944951.0
1722736973.1735022,11945104.0
1722736983.549671,11945194.0
1722736993.6872737,11945347.0
1722737003.8246043,11945581.0
1722737013.6548867,11945680.0
1722737023.792831,11945878.0
1722737033.6232643,11946067.0
1722737043.7609427,11946211.0
1722737053.591511,11946364.0
1722737063.72943,11946553.0
1722737073.5598457,11946715.0
1722737083.083419,11946886.0
1722737093.8349605,11947039.0
1722737103.6651886,11947246.0
1722737113.495409,11947372.0
1722737123.326293,11947525.0
1722737133.770935,11947750.0
1722737143.6011949,11947858.0
1722737153.4321542,11948011.0
1722737163.5694492,11948236.0
1722737173.7068648,11948281.0
1722737183.5380478,11948515.0
1722737193.6754017,11948614.0
1722737203.506062,11948803.0
1722737213.6436265,11949010.0
1722737223.4737194,11949109.0
1722737233.3040636,11949316.0
1722737243.74874,11949514.0
1722737253.579213,11949676.0
1722737263.7171602,11949811.0
1722737273.855214,11950000.0
1722737283.243164,11950198.0
1722737293.8229804,11950324.0
1722737304.5755317,11950486.0
1722737314.0981278,11950711.0
1722737323.9285715,11950819.0
1722737333.7592616,11950981.0
1722737343.2826939,11951188.0
1722737353.4314895,11951314.0
1722737363.5578375,11951467.0
1722737373.6953826,11951557.0
1722737383.674017,11951719.0
1722737393.6635408,11951944.0
1722737403.8010123,11952052.0
1722737413.6319606,11952250.0
1722737423.7692366,11952439.0
1722737433.5996501,11952592.0
1722737443.4305193,11952736.0
1722737453.568104,11952925.0
1722737464.01659,11953078.0
1722737473.2286124,11953222.0
1722737483.6734054,11953411.0
1722737493.8115153,11953618.0
1722737503.6415386,11953735.0
1722737513.7793858,11953897.0
1722737523.5071893,11954104.0
1722737533.7477207,11954230.0
1722737543.5783718,11954392.0
1722737553.7154953,11954491.0
1722737563.546456,11954644.0
1722737573.6835704,11954869.0
1722737583.8215332,11954986.0
1722737593.1810324,11955139.0
1722737603.7897706,11955391.0
1722737613.6199152,11955499.0
1722737623.7576146,11955679.0
1722737633.5880172,11955877.0
1722737643.7258484,11956030.0
1722737653.8633053,11956174.0
1722737663.693807,11956363.0
1722737673.8315766,11956579.0
1722737683.047732,11956687.0
1722737693.799729,11956849.0
1722737703.6302774,11957047.0
1722737713.767572,11957182.0
1722737723.5980375,11957335.0
1722737733.7361279,11957560.0
1722737743.566227,11957587.0
1722737753.3966227,11957803.0
1722737763.8414454,11957911.0
1722737773.6719627,11958064.0
1722737783.5025,11958298.0
1722737793.63993,11958406.0
1722737803.7781765,11958586.0
1722737813.3013575,11958784.0
1722737823.7217872,11958937.0
1722737832.8645947,11959090.0
1722737843.099742,11959279.0
1722737853.5446303,11959432.0
1722737863.685514,11959603.0
1722737873.5126739,11959792.0
1722737883.6501675,11959990.0
1722737893.7882366,11960125.0
1722737903.2745585,11960278.0
1722737913.7558117,11960494.0
1722737923.2375386,11960611.0
1722737933.2964182,11960764.0
1722737943.5562563,11960854.0
1722737953.692001,11961007.0
1722737963.504772,11961232.0
1722737973.353032,11961349.0
1722737983.7980368,11961529.0
1722737993.6284626,11961727.0
1722738003.7662575,11961826.0
1722738013.2866013,11962024.0
1722738023.7341168,11962213.0
1722738033.8719897,11962366.0
1722738043.7022007,11962510.0
1722738053.5328875,11962699.0
1722738063.6706223,11962897.0
1722738073.2881045,11963032.0
1722738083.6386669,11963185.0
1722738093.7764184,11963401.0
1722738103.6066828,11963437.0
1722738113.7442107,11963653.0
1722738123.5749118,11963761.0
1722738133.712272,11963914.0
1722738143.2358346,11964148.0
1722738153.6808002,11964256.0
1722738163.8181808,11964436.0
1722738173.648641,11964634.0
1722738183.7868595,11964742.0
1722738193.6228802,11964940.0
1722738203.7547119,11965129.0
1722738213.5857048,11965291.0
1722738223.7225947,11965462.0
1722738233.8603952,11965651.0
1722738243.3835545,11965849.0
1722738253.521121,11965993.0
1722738263.320705,11966146.0
1722738273.4891176,11966362.0
1722738283.6269426,11966479.0
1722738293.7648249,11966632.0
1722738303.5951245,11966722.0
1722738313.4255757,11966875.0
1722738323.563209,11967100.0
1722738333.7007751,11967217.0
1722738343.5312188,11967370.0
1722738353.668608,11967613.0
1722738363.8064811,11967712.0
1722738373.091438,11967919.0
1722738383.7745001,11968108.0
1722738393.6053004,11968270.0
1722738403.742773,11968414.0
1722738413.5736215,11968612.0
1722738423.7108767,11968810.0
1722738433.8485274,11968936.0
1722738443.6793547,11969098.0
1722738453.8170626,11969323.0
1722738463.6474347,11969431.0
1722738473.7848294,11969566.0
1722738483.6152222,11969683.0
1722738493.7529552,11969836.0
1722738503.583444,11970052.0
1722738512.9491584,11970205.0
1722738523.2442675,11970358.0
1722738533.6886716,11970583.0
1722738543.8266287,11970682.0
1722738553.3124764,11970880.0
1722738563.7950618,11971069.0
1722738573.6251547,11971222.0
1722738583.7707834,11971366.0
1722738593.593557,11971555.0
1722738603.7329533,11971762.0
1722738613.5614896,11971879.0
1722738623.7038677,11972041.0
1722738633.8371327,11972257.0
1722738643.6676435,11972293.0
1722738653.8054504,11972500.0
1722738663.6354158,11972617.0
1722738673.7727947,11972770.0
1722738683.603427,11972986.0
1722738693.7412658,11973112.0
1722738703.571695,11973265.0
1722738713.709485,11973481.0
1722738723.539848,11973589.0
1722738733.6773386,11973778.0
1722738743.8147688,11973976.0
1722738753.645274,11974138.0
1722738763.7834315,11974282.0
1722738773.613502,11974471.0
1722738783.7512188,11974624.0
1722738793.5817592,11974786.0
1722738803.7196393,11974975.0
1722738813.8573008,11975182.0
1722738823.1463733,11975272.0
1722738833.825366,11975461.0
1722738843.6556733,11975659.0
1722738853.793752,11975704.0
1722738863.6237264,11975920.0
1722738873.7614791,11976037.0
1722738882.6703079,11976199.0
1722738893.7299402,11976415.0
1722738903.5599687,11976523.0
1722738913.7005575,11976685.0
1722738923.8356016,11976919.0
1722738933.6658003,11977027.0
1722738943.189364,11977207.0
1722738953.634324,11977405.0
1722738963.7714825,11977549.0
1722738973.2531154,11977702.0
1722738983.7395892,11977891.0
1722738993.5699222,11978053.0
1722739003.708286,11978188.0
1722739013.5387044,11978377.0
1722739023.3687778,11978530.0
1722739033.8130352,11978620.0
1722739043.6441257,11978845.0
1722739053.6041458,11978962.0
1722739063.6120903,11979124.0
1722739073.749747,11979349.0
1722739083.5804892,11979457.0
1722739093.7178006,11979619.0
1722739103.8558109,11979835.0
1722739113.6859305,11979952.0
1722739123.8238177,11980132.0
1722739132.7194035,11980330.0
1722739143.6649687,11980429.0
1722739153.6222303,11980627.0
1722739163.7602165,11980816.0
1722739173.5907142,11980969.0
1722739183.7280843,11981122.0
1722739193.5583737,11981311.0
1722739203.5285056,11981509.0
1722739213.8341804,11981608.0
1722739223.6646366,11981797.0
1722739233.8022137,11982022.0
1722739243.632504,11982067.0
1722739253.77011,11982274.0
1722739263.1202285,11982391.0
1722739273.7381113,11982553.0
1722739283.8756435,11982769.0
1722739293.3987932,11982886.0
1722739303.843948,11983039.0
1722739313.6742988,11983264.0
1722739323.1977255,11983372.0
1722739333.028181,11983570.0
1722739343.7806072,11983759.0
1722739353.3027456,11983912.0
1722739363.7478926,11984056.0
1722739373.4285588,11984245.0
1722739383.7163298,11984407.0
1722739393.0084836,11984497.0
1722739403.6843278,11984740.0
1722739413.82155,11984911.0
1722739423.3452022,11985001.0
1722739433.7898932,11985208.0
1722739443.1734824,11985325.0
1722739453.4511843,11985478.0
1722739463.589165,11985703.0
1722739473.3501942,11985820.0
1722739483.5570145,11985973.0
1722739493.6946867,11986198.0
1722739503.8323238,11986297.0
1722739513.6627166,11986486.0
1722739523.800235,11986684.0
1722739533.6305041,11986846.0
1722739543.768347,11986981.0
1722739553.5988886,11987170.0
1722739563.7364209,11987323.0
1722739573.5670693,11987467.0
1722739583.7043817,11987656.0
1722739593.842272,11987818.0
1722739603.6726055,11987908.0
1722739613.5031838,11988115.0
1722739623.6409345,11988223.0
1722739633.7788994,11988403.0
1722739643.6089075,11988619.0
1722739653.4394388,11988754.0
1722739662.9629662,11988907.0
1722739673.7145631,11989114.0
1722739683.545251,11989231.0
1722739693.143155,11989402.0
1722739703.820481,11989627.0
1722739713.6517467,11989735.0
1722739723.78863,11989924.0
1722739733.619115,11990113.0
1722739743.7565775,11990257.0
1722739753.7817144,11990410.0
1722739764.0321124,11990599.0
1722739773.5557542,11990761.0
1722739783.6932387,11990905.0
1722739793.8305604,11991103.0
1722739803.6611197,11991184.0
1722739813.1844094,11991346.0
1722739823.6289353,11991562.0
1722739833.7667072,11991688.0
1722739843.2930222,11991841.0
1722739853.4272985,11992048.0
1722739863.565193,11992165.0
1722739873.7031107,11992327.0
1722739883.841085,11992543.0
1722739893.6709843,11992660.0
1722739903.808645,11992849.0
1722739913.6390119,11993047.0
1722739923.4701035,11993146.0
1722739932.9637322,11993335.0
1722739943.744596,11993533.0
1722739953.5752125,11993704.0
1722739963.4062822,11993830.0
1722739973.5434766,11994019.0
1722739983.9885032,11994172.0
1722739993.8191645,11994325.0
1722740003.6491168,11994478.0
1722740013.1726158,11994568.0
1722740023.6171782,11994775.0
1722740033.75532,11994982.0
1722740043.2783852,11995108.0
1722740053.7234437,11995270.0
1722740063.1076212,11995477.0
1722740073.6914406,11995603.0
1722740083.8289607,11995756.0
1722740093.6594846,11995981.0
1722740103.7970285,11996089.0
1722740113.320758,11996278.0
1722740123.7652397,11996476.0
1722740133.5958753,11996584.0
1722740143.733325,11996782.0
1722740153.8715835,11996971.0
1722740163.7015243,11997115.0
1722740173.8392525,11997268.0
1722740183.6697028,11997457.0
1722740193.8075714,11997511.0
1722740203.638568,11997709.0
1722740213.775248,11997907.0
1722740223.6059084,11998033.0
1722740233.7435145,11998195.0
1722740243.5740376,11998402.0
1722740253.7118843,11998528.0
1722740263.5423567,11998681.0
1722740273.679795,11998897.0
1722740283.8173509,11999005.0
1722740293.340623,11999167.0
1722740303.7853897,11999392.0
1722740313.6154528,11999500.0
1722740323.753155,11999680.0
1722740333.5842748,11999878.0
1722740343.7218661,12000022.0
1722740353.2449918,12000175.0
1722740363.689798,12000364.0
1722740373.1861458,12000418.0
1722740382.7364998,12000616.0
1722740393.7959886,12000814.0
1722740403.626078,12000931.0
1722740413.7635698,12001093.0
1722740423.5943675,12001300.0
1722740433.7315896,12001444.0
1722740443.2551973,12001597.0
1722740453.7002852,12001813.0
1722740463.8375478,12001921.0
1722740473.053892,12002110.0
1722740483.8057458,12002308.0
1722740493.6371598,12002461.0
1722740503.774104,12002605.0
1722740513.6043036,12002794.0
1722740523.7419865,12002848.0
1722740533.8795013,12003037.0
1722740543.7103317,12003244.0
1722740553.54058,12003334.0
1722740563.67816,12003532.0
1722740573.8185968,12003748.0
1722740583.6462607,12003865.0
1722740593.4768772,12004027.0
1722740603.6143355,12004243.0
1722740613.752303,12004360.0
1722740623.5826612,12004513.0
1722740633.7203374,12004738.0
1722740643.5506232,12004837.0
1722740653.3818336,12005035.0
1722740663.8258379,12005242.0
1722740673.6564808,12005359.0
1722740683.1794968,12005548.0
1722740693.624758,12005737.0
1722740703.7618961,12005791.0
1722740712.9781444,12005989.0
1722740723.730331,12006196.0
1722740733.5612965,12006277.0
1722740743.0839114,12006475.0
1722740753.836131,12006709.0
1722740763.6664023,12006817.0
1722740773.4967327,12006997.0
1722740783.635021,12007204.0
1722740793.7721915,12007330.0
1722740803.1318755,12007483.0
1722740813.740537,12007708.0
1722740823.1527019,12007807.0
1722740833.033218,12007996.0
1722740843.5388432,12008194.0
1722740853.6771069,12008302.0
1722740863.8143284,12008491.0
1722740873.339137,12008680.0
1722740883.7828848,12008734.0
1722740893.1321695,12008923.0
1722740903.3502629,12009121.0
1722740913.5808866,12009265.0
1722740923.7219899,12009427.0
1722740933.5488992,12009634.0
1722740943.6869392,12009751.0
1722740953.8252144,12009913.0
1722740963.6547203,12010120.0
1722740973.7927127,12010246.0
1722740983.6235607,12010399.0
1722740993.2177382,12010615.0
1722741003.591719,12010732.0
1722741013.4318938,12010930.0
1722741023.5595715,12011119.0
1722741033.3287766,12011173.0
1722741043.8344574,12011371.0
1722741053.6648786,12011524.0
1722741063.4955611,12011713.0
1722741073.6330137,12011884.0
1722741083.7711241,12012091.0
1722741093.6023726,12012217.0
1722741103.7386408,12012370.0
1722741113.5722895,12012577.0
1722741123.7075026,12012694.0
1722741133.2303314,12012865.0
1722741143.6751235,12013081.0
1722741153.812534,12013198.0
1722741163.6433594,12013378.0
1722741173.7820144,12013576.0
1722741183.611252,12013693.0
1722741192.8279233,12013837.0
1722741203.5794568,12013999.0
1722741213.7170238,12014134.0
1722741223.8545487,12014332.0
1722741233.6850965,12014530.0
1722741243.8224642,12014647.0
1722741253.6533022,12014818.0
1722741263.7907486,12015025.0
1722741273.6215334,12015151.0
1722741283.3968358,12015304.0
1722741292.9764814,12015529.0
1722741303.254663,12015637.0
1722741313.8652954,12015826.0
1722741323.3885863,12015934.0
1722741333.8334093,12016078.0
1722741343.66347,12016276.0
1722741353.8010383,12016420.0
1722741363.6321144,12016564.0
1722741373.3014991,12016762.0
1722741383.5993257,12016960.0
1722741393.7376442,12017095.0
1722741403.8754315,12017257.0
1722741413.705437,12017473.0
1722741423.843078,12017581.0
1722741433.6732168,12017743.0
1722741443.8109736,12017968.0
1722741453.6416337,12018076.0
1722741463.7832978,12018256.0
1722741473.6097252,12018319.0
1722741483.7472239,12018517.0
1722741493.1669424,12018706.0
1722741503.7155528,12018859.0
1722741513.5465508,12019012.0
1722741523.683395,12019210.0
1722741533.8224983,12019408.0
1722741543.6517568,12019525.0
1722741553.789453,12019696.0
1722741563.6197453,12019903.0
1722741573.7576544,12020029.0
1722741583.5881677,12020182.0
1722741593.7269099,12020398.0
1722741602.7317429,12020515.0
1722741613.694738,12020677.0
1722741623.8312225,12020902.0
1722741633.6616483,12021010.0
1722741643.7991607,12021190.0
1722741653.6302326,12021388.0
1722741663.7680867,12021487.0
1722741673.5981112,12021640.0
1722741683.735818,12021784.0
1722741693.566921,12021937.0
1722741703.703918,12022144.0
1722741713.8420327,12022342.0
1722741723.364682,12022459.0
1722741733.5861108,12022630.0
1722741743.6400232,12022846.0
1722741753.7784002,12022963.0
1722741763.608119,12023125.0
1722741773.7458959,12023341.0
1722741783.5760686,12023449.0
1722741793.713808,12023611.0
1722741803.203539,12023836.0
1722741813.6821976,12023962.0
1722741823.8194678,12024115.0
1722741833.65023,12024214.0
1722741843.7882967,12024403.0
1722741853.20113,12024601.0
1722741863.5925605,12024763.0
1722741873.586714,12024907.0
1722741883.7240992,12025096.0
1722741893.5545614,12025294.0
1722741903.339789,12025411.0
1722741913.1815207,12025582.0
1722741923.6604893,12025789.0
1722741933.7976658,12025906.0
1722741943.6286519,12026068.0
1722741953.7661252,12026275.0
1722741963.596726,12026392.0
1722741973.1195908,12026554.0
1722741983.568422,12026779.0
1722741993.702759,12026887.0
1722742003.8402975,12027040.0
1722742013.6706047,12027139.0
1722742023.8081965,12027337.0
1722742033.3313744,12027526.0
1722742043.7762702,12027679.0
1722742053.6065967,12027832.0
1722742063.4374275,12028030.0
1722742073.5748856,12028237.0
1722742083.7124753,12028363.0
1722742093.542503,12028525.0
1722742103.3733008,12028741.0
1722742113.818262,12028876.0
1722742123.341553,12029038.0
1722742133.7865646,12029173.0
1722742143.6167192,12029317.0
1722742153.2505286,12029515.0
1722742163.27824,12029722.0
1722742173.7224197,12029839.0
1722742183.5529976,12030001.0
1722742193.3832986,12030208.0
1722742203.8311691,12030325.0
1722742213.658655,12030496.0
1722742223.183279,12030703.0
1722742233.626566,12030838.0
1722742243.7640889,12030982.0
